r,z,n,t,tvar,vr,vz,vrvar,vzvar,vrvzcov
0.00015,0.00175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00015,0.0052499999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00015,0.008749999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00015,0.01225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00015,0.01575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00015,0.01925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00015,0.02275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00015,0.02625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00015,0.02975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00015,0.03325,15.0,1.7595622005947426e-6,5.636812305965824e-12,0.7270888671250889,-5.684507594037353,45.60824704860331,173.254957016386,-7.2063702389487805
0.00015,0.03675,51.0,3.4225128246591985e-6,4.4331985991442273e-11,-0.48557293812896796,19.31857810486155,17.852070049118613,533.8142673470983,1.7588135416247364
0.00015,0.04025,3.0,3.210567647074158e-6,6.952571798738538e-12,0.520852820917342,51.545659794579194,4.345161277034873,2680.9748751928632,29.525466620003627
0.00015,0.04375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00015,0.04725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00015,0.050749999999999997,1.0,1.2537172312004858e-5,0.0,4.033837482454298,34.3524332465497,16.27184483485323,1180.0896699586533,138.57213284344138
0.00015,0.05425,2.0,1.439496393646399e-5,1.8621155325996585e-12,-0.35751265995131565,40.40132441227559,0.5406672254071183,1646.8269504374032,-16.895738951332643
0.00015,0.057749999999999996,1.0,3.580726118911637e-5,0.0,-0.009952276327213396,24.573958065218957,9.904780409321217e-5,603.8794149911398,-0.24456682111841335
0.00015,0.06125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00015,0.06475,1.0,6.890026993929139e-5,0.0,11.834439728508675,23.710207336815245,140.05396368770448,562.1739319547675,280.5970196779842
0.00015,0.06824999999999999,1.0,1.89535294238961e-5,0.0,-0.9202747612265482,42.993165909727324,0.8469056361505802,1848.4123149413397,-39.56552549194768
0.00015,0.07175,1.0,1.921091608553459e-5,0.0,2.13083302774101,57.253841434856774,4.54044939211192,3278.0023590477226,121.99837629443955
0.00015,0.07525,2.0,2.7248335915888205e-5,3.090668396456971e-11,-1.3254948415649896,41.72785793192016,2.1818936301509106,1742.0196054718226,-55.8951189910432
0.00015,0.07875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00015,0.08225,1.0,2.5063402211316665e-5,0.0,-1.2763303041046499,42.37832394874214,1.629019045175868,1795.9223407045317,-54.08873909294343
0.00015,0.08574999999999999,1.0,4.8557815304430416e-5,0.0,4.376395750881805,22.01650970035482,19.15283976833632,484.7266993858179,96.35295950188089
0.00015,0.08925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00015,0.09275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00015,0.09625,3.0,0.00010288907662681154,1.4575438382170318e-12,-0.8321307767043233,30.60229362809611,3.4999271763023554,942.0878409531451,-28.478637741815383
0.00015,0.09974999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00015,0.10325,1.0,4.381620534846721e-5,0.0,-7.632843753875472,21.6633453012748,58.260303771075804,469.3005296422649,-165.3529298708829
0.00015,0.10675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00015,0.11025,1.0,0.00011166963359944353,0.0,4.061116234309722,43.79001430394809,16.492665068573977,1917.5653527399784,177.83633799041854
0.00015,0.11374999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00015,0.11725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00015,0.12075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00015,0.12425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00015,0.12775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00015,0.13125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00015,0.13475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00015,0.13824999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00015,0.14175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00015,0.14525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00015,0.14875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00015,0.15225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00015,0.15575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00015,0.15925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
