r,z,n,t,tvar,vr,vz,vrvar,vzvar,vrvzcov,ncolls,ncollsvar,lfree,lfreevar
0.00015,0.00175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00015,0.0052499999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00015,0.008749999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00015,0.01225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00015,0.01575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00015,0.01925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00015,0.02275,6331.0,4.245443431415561e-5,6.885682436862016e-10,-1.718781342099447,31.58687114977254,63.30526116984022,1084.2177659498725,-48.18339347624517,297.8063497077871,35019.152832845015,5.066695031445518e-6,2.8932604328557065e-11
0.00015,0.02625,20307.0,8.974707214165663e-5,2.9406549982419754e-9,-0.6242832929040454,35.97439501358558,71.6995380187595,1398.9095950697206,-35.211322992967055,586.3137341803318,132903.33807059316,6.141938934791739e-6,4.274598087130398e-11
0.00015,0.02975,42273.0,0.00019204247734798567,2.3604152562975965e-8,-0.09446566674292814,28.56207759988385,64.4977029957181,904.622113125703,3.37339542922093,1203.0575781231514,872807.841692211,5.040070601578652e-6,2.960072822300496e-11
0.00015,0.03325,100487.0,0.00035523188186793953,3.227074313947662e-7,0.2599477817822123,18.818516667071567,66.11915517367599,426.29106500530844,0.11729974290789255,2189.8289330958223,1.1575214390989479e7,3.4759144572667348e-6,1.5144560837773692e-11
0.00015,0.03675,176349.0,0.0007367171489398435,2.4506428783737933e-6,-0.05343388097253776,13.458026873577628,62.57597728769644,256.15584446082426,0.8586325915164181,4493.9440541199565,8.766447975024545e7,2.920901892215165e-6,1.1315850849341658e-11
0.00015,0.04025,343516.0,0.0012791106606520996,3.041967591334796e-6,0.16333030529793457,10.340507592495593,62.20307955174777,175.94530659070395,0.3141012873730723,7765.94431118201,1.1078942508061562e8,2.638678877109499e-6,9.303657195418325e-12
0.00015,0.04375,559688.0,0.0018019899007629208,3.984521731741832e-6,0.12125642013125239,8.277153252392612,62.42290520147745,137.1528688165106,1.3327160833857052,10924.813054773382,1.4515740114988485e8,2.47990266536507e-6,8.457313807175274e-12
0.00015,0.04725,684292.0,0.002334996906049071,4.539066940170359e-6,-0.09922757293122934,5.058511226332049,63.44806316178616,101.57391038476688,-1.4003486245465089,14169.564161206034,1.6615447696696123e8,2.288483984946991e-6,7.307440062850507e-12
0.00015,0.050749999999999997,993419.0,0.0029880223092491427,5.9370540188786605e-6,-0.01394448585523092,4.5564483494427135,63.45389025407366,94.09155510781908,-0.3107455686685032,18163.700854322295,2.176315999154031e8,2.1973020180482043e-6,6.847951840897915e-12
0.00015,0.05425,1.34086e6,0.003656637531927694,7.087158631158563e-6,-0.17949991036444066,4.851914833256952,62.51276641080509,93.32700752617774,-0.6839347278807099,22268.787922676507,2.6141556573690775e8,2.24857606799638e-6,7.127997140342326e-12
0.00015,0.057749999999999996,1.105047e6,0.0038824562356176663,8.143907918297293e-6,-0.00884895929199749,7.820055648671945,63.04951152660962,131.6185815047206,0.6199368688788675,23678.811041521312,2.999316872709862e8,2.4070801058237628e-6,7.9289852150371e-12
0.00015,0.06125,893620.0,0.004403664714669947,8.948137186730418e-6,-0.10784022411002682,18.83969626641714,68.29243177150771,449.3148073402174,-1.445837454250034,26822.17027707528,3.308493022330306e8,3.8470639063052445e-6,1.944776111596477e-11
0.00015,0.06475,1.064312e6,0.004632341722144851,9.802022138371931e-6,-0.06166077827411776,39.436219815034576,60.31410197197336,1665.7078390610943,-1.9633554329908856,28166.919823322463,3.6260512711769325e8,8.997343622737166e-6,1.0142505119215557e-10
0.00015,0.06824999999999999,486959.0,0.004810801996550664,1.0644647858413502e-5,-0.12020076816825641,61.176836951451484,47.91942653818589,3823.4081449747932,-7.474442907421839,29110.658919950147,3.937483033661995e8,2.2610891726329915e-5,7.190166961340436e-10
0.00015,0.07175,89836.0,0.004774900118614759,9.642691842089877e-6,-0.062164074745542766,80.8577766647848,28.444302200865742,6590.769065493402,-5.315019948853172,28705.5925464179,3.5680190764746374e8,6.82239836181852e-5,9.741965180528833e-9
0.00015,0.07525,11685.0,0.004733829252516718,8.932216270507649e-6,0.019140755119439235,92.6443854765705,15.551734149295399,8620.536683913171,1.3888115212182108,28203.344458707743,3.3121845117249066e8,0.00024345524622134836,1.017020972062461e-7
0.00015,0.07875,1775.0,0.004763594854865833,8.789190970368781e-6,-0.013780011305344385,97.90944488936444,9.928206582616605,9617.123559531852,-0.7331195084548348,28133.57183098593,3.255694024499109e8,0.00124313163407385,2.4117694604801856e-6
0.00015,0.08225,600.0,0.00518497465685121,8.476308807145706e-6,0.06831470121878873,99.56772482483191,5.13004359795203,9942.344362913162,6.900486570558513,30434.759999999995,3.1672591852240026e8,0.0016015739086199447,3.0938917975689435e-6
0.00015,0.08574999999999999,227.0,0.005130059617845028,8.782456918347826e-6,0.1590484483583618,100.19961815127986,3.7992593047640697,10063.91852225792,17.266384866944655,29656.49339207048,3.275392495274892e8,0.006132335808863261,3.797233860438747e-5
0.00015,0.08925,95.0,0.005432174692460524,9.610329810607997e-6,0.26391350211086184,101.42157888239909,3.940950354652366,10307.6951582844,26.639133386548654,31147.284210526323,3.594069627086981e8,0.007595849283011273,8.731686135907704e-5
0.00015,0.09275,68.0,0.0060032913657937816,1.3192617071420776e-5,0.25678440432464095,100.28264530584316,3.0030676909995235,10080.57479581517,25.57965122004015,34288.779411764706,4.906066313483997e8,0.00833408847739095,0.00010787250905245228
0.00015,0.09625,28.0,0.005190043362109263,9.959618568776344e-6,-0.05796707535804996,102.40349120967826,2.158842403334107,10511.439645959766,-7.738492498798265,28605.928571428572,3.725931731377551e8,0.018336175646630423,0.0002404369678441803
0.00015,0.09974999999999999,24.0,0.00660969257790109,1.8639698414171083e-5,-0.4558603711239934,100.55378047029315,1.2616902231622582,10131.515852028495,-46.08321650038755,36461.75,6.866596026041666e8,0.027261667132338265,0.0009287582600083956
0.00015,0.10325,12.0,0.004641409317289519,5.459526861646551e-6,0.40524816636014527,101.9933523422934,1.175752000120906,10426.025741087473,41.5845080516365,23688.833333333336,2.1181321380555555e8,0.03835894429612306,0.0011171078001277113
0.00015,0.10675,3.0,0.0037136630016352474,4.2338248747311983e-7,-0.3081243986960639,106.91892757405478,1.1461813035233235,11466.001843360891,-27.408915641993474,19041.0,1.1271992000000002e7,0.019750685856695566,0.00032239460942310876
0.00015,0.11025,6.0,0.004527666442738305,2.002458421153293e-6,0.3419266278203648,101.3166130833375,0.2548584174549037,10296.411026902904,33.26585279385535,23655.0,6.473725633333334e7,0.020690130504717356,0.0004552432924078395
0.00015,0.11374999999999999,2.0,0.006862833387838843,5.053025198439794e-6,-1.5284064781957323,101.63794166903806,2.367863525602186,10333.599733464118,-155.0185558595288,36610.5,1.7618580225e8,0.031382813912565255,1.0676102632622494e-5
0.00015,0.11725,4.0,0.0035297664036216736,7.237415028937414e-7,0.5092448815128588,103.43869455855207,0.29424439507356853,10715.81282608577,52.05534807399791,15912.5,3.152519925e7,0.044719450126660606,0.0002047899647663789
0.00015,0.12075,2.0,0.003630757139711975,1.0776965553141063e-7,0.931870832538322,99.4303006426905,0.9830909095940092,9887.139082563954,92.36202858886739,16423.0,2.277081e6,0.036863639807589645,8.538944645111496e-5
0.00015,0.12425,2.0,0.008571801165497241,2.265943674745254e-6,-0.0577513683820326,98.24170225750045,0.01651079382215249,9653.302122529254,-5.830561248977592,43764.0,1.10355025e8,0.0707506714984488,0.00038105343194508247
0.00015,0.12775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00015,0.13125,1.0,0.009626463836379872,0.0,-0.6791727104004877,108.63486961779974,0.46127557055274465,11801.534896876348,-73.78183884232463,50728.0,0.0,0.07317742713100732,0.0
0.00015,0.13475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00015,0.13824999999999998,1.0,0.007020696951838026,0.0,2.418232029495097,108.07130226256747,5.847846148475977,11679.40637272722,261.3414846005866,31702.0,0.0,0.10564827437890813,0.0
0.00015,0.14175,2.0,0.00617132597568231,3.047684132787052e-7,0.4909398773413066,99.08540908378407,0.2470621731617313,9818.128148910693,48.60937560516612,27376.5,5.36617225e6,0.08320533899333615,0.00012794717894659577
0.00015,0.14525,2.0,0.003999018396269554,3.0151821112161767e-6,0.3868431729704616,101.81875408453288,0.15286777034002272,10367.785144022542,39.33952361028287,16128.5,1.2697909225e8,0.05355079317071507,0.0001639137319117695
0.00015,0.14875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
