r,z,n,t,tvar,vr,vz,vrvar,vzvar,vrvzcov,ncolls,ncollsvar,lfree,lfreevar
0.00015,0.00175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00015,0.0052499999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00015,0.008749999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00015,0.01225,720.0,0.008621057502795668,5.473025485424207e-5,-0.6952665403882556,-5.207621564735755,196.77900093857951,175.8887777695708,3.2707880898028194,2475.5180555555557,4.506691424673996e6,7.25531840534981e-5,7.69323826523594e-9
0.00015,0.01575,4753.0,0.007293123198757625,1.9487194672527706e-5,0.07147099480089199,-2.229634897620289,202.59651604590263,199.84109291287515,7.309633794789904,2114.45381864086,1.6349809118689634e6,7.586215365766488e-5,7.991880951244094e-9
0.00015,0.01925,11429.0,0.006981350540849892,2.9793216712862012e-5,-0.30665632552511535,-1.4748638419218512,201.87560852198118,214.11084922017395,-5.0570023129821475,2021.5493044010848,2.4744327370257247e6,7.880610716707563e-5,8.250162550840621e-9
0.00015,0.02275,27694.0,0.005735629593246442,2.5772899298414782e-5,-0.04220184043625749,-1.547568071513033,203.18525946693046,213.29676760759324,-0.34302164185377887,1662.5217014515786,2.144877730427434e6,7.605955814329806e-5,8.00230101705244e-9
0.00015,0.02625,76979.0,0.004448780317139555,1.9983774169444505e-5,0.03560456157505443,-1.0373865655331693,199.53209949140634,224.03282703226552,-0.12295699293091868,1289.9362293612473,1.6624912095240236e6,7.857323706721988e-5,8.668808604761276e-9
0.00015,0.02975,217364.0,0.0027581175310337344,1.3552054495701378e-5,-0.016473315809635708,-2.599500726247099,193.6627409299443,221.75914322890807,-0.5336779684064897,802.5695607368291,1.127608275561922e6,7.549768606744106e-5,7.901721152053567e-9
0.00015,0.03325,4.661294e6,0.00023313694480089645,1.2682515559442119e-6,0.007845526083300065,-8.516884771577638,79.02798392469707,229.28110102921394,0.16096041464401406,69.90684954840782,106066.48847386935,6.88600517653552e-5,6.775251667749591e-9
0.00015,0.03675,6.046048e6,0.0002273796973767341,1.2884668409677017e-6,NaN,7.4568754440297225,NaN,245.21192865867326,NaN,67.89962640992049,107628.71907198007,7.217679061291739e-5,7.400902739544918e-9
0.00015,0.04025,403406.0,0.002940935345841612,1.4746394932430184e-5,0.018533547467347523,3.2600063624713016,196.74918336686486,223.16216579534827,0.1437804563869315,853.778035031701,1.2243167782700593e6,7.68833132101889e-5,8.208450782372888e-9
0.00015,0.04375,231026.0,0.004657943808959701,2.1857016387243878e-5,0.030112153785703567,3.0919789702058718,200.54751926585615,210.74637618622523,0.11824597595786297,1348.6727251478223,1.8147307931924344e6,7.718536714588898e-5,8.37298157317472e-9
0.00015,0.04725,159907.0,0.006225998773572587,2.6396987346075872e-5,0.11257429680313949,2.8119432018208856,197.88211248706557,217.28499380571697,-1.0403287539246509,1799.5639340366602,2.1911011568919625e6,7.663831568222365e-5,8.238422450799224e-9
0.00015,0.050749999999999997,103737.0,0.007545903080133642,2.9433752497270517e-5,0.0009327824927753003,3.21976353673083,201.2298234954576,215.9347536338923,0.3449411291072895,2178.4774284970713,2.4436533894502325e6,7.84484464640523e-5,8.498019098733168e-9
0.00015,0.05425,80248.0,0.008613797784500424,3.166939855386198e-5,0.10548878877066008,3.9103710535280496,207.2311156345436,217.80663815794765,0.4108995914078056,2484.8699032997743,2.626809867832114e6,7.960850105493337e-5,8.856876555390856e-9
0.00015,0.057749999999999996,62918.0,0.009206598894919295,3.1933682451764067e-5,-0.08835339681779465,6.895933200052648,211.02685035852824,246.39379955609658,0.05985819232790632,2652.7846403255026,2.6525176017654263e6,8.214600651341596e-5,9.375931297133168e-9
0.00015,0.06125,45557.0,0.009791967438553447,3.290731754834443e-5,-0.11288237832161159,12.730257615151093,221.8376615219912,346.10373490335985,-2.7477583041576605,2820.544790043229,2.7363397775063356e6,9.789142929930246e-5,1.3042827760150021e-8
0.00015,0.06475,22887.0,0.010066399384973404,3.3500054489538154e-5,0.10983297541394596,28.441863800973184,210.5997594265331,983.6310997135619,4.110760552027938,2891.7606064578076,2.783731699452212e6,0.00018774354042886554,5.077946840150718e-8
0.00015,0.06824999999999999,6110.0,0.0102232903997527,3.527840465750937e-5,0.38191193845785615,43.294466037446114,130.0659564931982,2019.918310219829,14.443455772674822,2922.897381342063,2.930490073102798e6,0.0004768404434061994,2.8555117682410434e-7
0.00015,0.07175,2054.0,0.010348953648989296,3.591447792758011e-5,0.5486377686809059,45.47094855473891,97.53714637738615,2321.9355298539413,31.8472811871322,2930.3943524829583,2.9805151638629464e6,0.0007410648114037352,6.329492328576062e-7
0.00015,0.07525,1072.0,0.009927095885286643,3.053274156951301e-5,0.41266199623787675,39.3011400983414,92.58550979238198,1915.8110120558508,14.278757125533833,2785.5046641791073,2.5314749906498874e6,0.0007287461554851626,6.515573062962314e-7
0.00015,0.07875,861.0,0.010455720400205778,2.9061068815044742e-5,-0.06721563192128355,26.299879065170952,124.88223422534887,1187.4773726385456,9.520465487142987,2884.53193960511,2.416223816924114e6,0.0005899450026017253,6.001405177983884e-7
0.00015,0.08225,764.0,0.010491795789996707,2.5653476994735485e-5,0.7212984307315672,17.402296787590036,125.96113733141449,717.3188848181494,7.439513415758399,2835.3023560209404,2.1262101297850246e6,0.000494674553709819,3.7603141490811674e-7
0.00015,0.08574999999999999,517.0,0.011760365184305151,4.028472383022925e-5,0.20348843077392056,14.202112415186466,124.32816000847028,529.2090795615369,0.24718698380401002,3142.261121856866,3.3069251793975793e6,0.0004508200869583511,3.266752442782819e-7
0.00015,0.08925,344.0,0.011190231004494261,3.326120293985336e-5,0.30134611227121844,12.74235021375171,161.7098373377772,446.090973491614,15.590934487656074,2913.8691860465115,2.6286026020737565e6,0.0004255271457120238,2.7342155709876606e-7
0.00015,0.09275,315.0,0.01194798175455152,3.5634386354863715e-5,-0.21924275752178757,10.689695971943278,127.93722677572559,441.1201393167734,16.530171443994867,3142.504761904762,2.8764764595011347e6,0.00044888009581691297,3.079556656781808e-7
0.00015,0.09625,217.0,0.012641276157531012,4.7789545844769326e-5,-1.0380377206820164,7.635564664009222,158.07097487633482,307.0831566344098,-10.99863367144933,3225.322580645161,3.7991948452504813e6,0.00036841013359773314,1.9766176913066256e-7
0.00015,0.09974999999999999,106.0,0.011310944664660028,2.697631865953434e-5,-3.6036153535999076,13.257924116001844,237.566189106814,409.2598973397853,-9.087179576111986,2805.0754716981123,2.2109846924172305e6,0.00039970444699025353,1.4774267484380656e-7
0.00015,0.10325,97.0,0.011851278116425955,2.476155943832457e-5,-0.19501910151354046,7.694515729869079,170.2573666425844,285.2085307437128,25.4553809381102,2962.0618556701033,2.1420932951429477e6,0.00046479509343429307,3.003332085835043e-7
0.00015,0.10675,54.0,0.011941248735974604,2.424370121938963e-5,2.231043435747222,11.55895078422239,147.08774090083278,302.147397865887,-6.017435346385241,2933.5185185185187,2.050949286694102e6,0.00047086974640379474,3.869202216113904e-7
0.00015,0.11025,17.0,0.011797995099587621,2.2829118865762378e-5,-4.694897015391027,18.75621297786226,153.87522478329518,478.31924792049625,-73.60290968537221,2692.1176470588234,2.0648662214532872e6,0.0006012166249554988,5.261716535070978e-7
0.00015,0.11374999999999999,9.0,0.011477353073368557,6.858205810194384e-6,-1.241235055622752,29.648651255893714,41.834246145925704,972.592854922455,15.043348150370583,2443.777777777778,407960.8395061729,0.0012636369565435274,2.6326013202511374e-6
0.00015,0.11725,2.0,0.013923413840864674,4.427408122247595e-9,10.350437951238593,16.54081122637682,107.59060759542956,273.9953123308444,171.63146905439345,3068.5,0.25,0.0013949027748492125,1.7786602886705803e-6
0.00015,0.12075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00015,0.12425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00015,0.12775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00015,0.13125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00015,0.13475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00015,0.13824999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00015,0.14175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00015,0.14525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00015,0.14875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00015,0.15225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
