r,z,n,t,tvar,vr,vz,vrvar,vzvar,vrvzcov
0.00015,0.00175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00015,0.0052499999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00015,0.008749999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00015,0.01225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00015,0.01575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00015,0.01925,40.0,0.008988495081058595,1.8334974926122855e-5,4.48903722383984,-2.844159943473313,116.9152452645886,12.908412950780733,-12.78328014816807
0.00015,0.02275,137.0,0.011126913068210044,0.00010222641473049693,-1.3949096806522625,-0.21152414099048122,41.256582794129244,53.253247585082086,-0.8208183553368293
0.00015,0.02625,386.0,0.004923526363675098,1.967800127209646e-5,0.33590233602388264,0.8236525816079545,61.66774575662934,60.469880399509734,-1.6682167910701475
0.00015,0.02975,1530.0,0.005092684954183548,4.259938977017531e-5,1.7425312966527184,0.16225844558772462,53.07316930503028,75.66541431940132,2.330862026194551
0.00015,0.03325,24654.0,0.0003377296771346321,3.284835540579597e-6,-0.12331246833226994,-7.668473633846314,11.97858746523949,101.98898355703624,0.4584118170272203
0.00015,0.03675,14478.0,0.0005937112890778538,9.249430211171216e-6,0.08881633814724108,5.689040999285758,11.214372833867708,82.91509449452406,-0.0947535596594169
0.00015,0.04025,920.0,0.006241267594760563,3.830855463612375e-5,0.21639359124653154,3.07351159119533,61.325730722452775,79.60151743577883,0.8842388460561967
0.00015,0.04375,980.0,0.00853149538765297,4.3670332179287976e-5,-0.5227950101226634,4.222737252679741,52.68835586986155,90.57472154226797,-0.9562528711793197
0.00015,0.04725,1069.0,0.008846804689864913,3.188662088517522e-5,1.3644355413472098,3.306275168867429,56.14071113446568,97.79585468788443,-9.065819269231682
0.00015,0.050749999999999997,761.0,0.011277530626338088,8.576259647308965e-5,0.6872423795719683,2.0006183146165757,41.80739375880481,74.35986983124013,-2.2254667690245737
0.00015,0.05425,521.0,0.012060686519690068,5.994529364178858e-5,-1.1649168589246228,2.85731413277083,52.411091631127206,94.63357410881686,-18.511385681493167
0.00015,0.057749999999999996,1173.0,0.015433247318223136,6.167847310095156e-5,-0.3232861958786877,9.17476894169897,54.52074108374257,140.29531674297834,-3.9319164141773304
0.00015,0.06125,1079.0,0.016040734712706974,6.406397983637894e-5,0.5187999831425263,15.412290374907613,49.9999116142839,290.19390924900125,0.729232377824794
0.00015,0.06475,873.0,0.01597966196047033,9.088161491004629e-5,0.3512198704938198,25.960494915390534,59.69309401105933,752.1002386606046,15.677063297382514
0.00015,0.06824999999999999,230.0,0.012920998586214384,5.5680263109933806e-5,-0.9734144280585054,38.757463788739955,42.7181818666131,1603.8718571243874,-55.47304782351867
0.00015,0.07175,58.0,0.01242450016160174,5.8488993822457434e-5,-3.0456890002577026,49.16008177732287,33.82535159852151,2559.15034289309,-186.2102805991083
0.00015,0.07525,29.0,0.016735815489508695,6.838604551914724e-5,-0.49026128629402344,50.09996898700535,26.043417942908192,2608.2627957116115,-39.251426967602754
0.00015,0.07875,8.0,0.011545187323707271,1.804881087790872e-5,-0.763671147620309,43.53977282975433,4.082748140035924,2012.3047632429264,-38.76729877170325
0.00015,0.08225,9.0,0.014269680608874388,3.992266607360784e-6,-2.096918881168487,22.96900213872308,4.8131853270613405,582.9628132881453,-44.23778558859581
0.00015,0.08574999999999999,2.0,0.017263435883150675,4.0197350400978105e-5,-2.390186678577658,55.56051020671788,9.39572277528414,3128.3966716266395,-145.15159769836254
0.00015,0.08925,1.0,0.005080151320178981,0.0,-0.23701259948684322,30.975127292982133,0.05617497231551075,959.4585108164466,-7.341495439145561
0.00015,0.09275,2.0,0.005172489017138044,1.1922348924847374e-9,-0.9154048359149449,31.80042314901869,0.8698995295932567,1011.5933123156289,-29.008167574174173
0.00015,0.09625,5.0,0.014243064096421676,5.743412737749702e-5,3.1422237038228866,43.88026669268024,17.270615198508295,2069.614500557485,165.79716168495094
0.00015,0.09974999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00015,0.10325,1.0,0.011413042975624432,0.0,-8.364727750781936,43.10519918969983,69.96867034470144,1858.0581971836991,-360.56325586506523
0.00015,0.10675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00015,0.11025,1.0,0.011604405831509169,0.0,1.3891101938902402,36.86789281295009,1.9296271307697805,1359.2415204671768,51.21356573372169
0.00015,0.11374999999999999,2.0,0.012154517105533962,8.398928900469107e-11,-1.3530755267035026,52.66856505607294,2.5077107795074256,2774.520395940152,-70.65847795471507
0.00015,0.11725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00015,0.12075,2.0,0.011248882814865545,1.8131944897364416e-5,-2.4603097295035745,41.74441019827791,6.403840700939744,1774.863407407266,-99.34013397742565
